ItemsInList,SortedTree time(ns),DescendingTree time(ns),RandomTree time(ns),n^2,logn,nlogn,SortedTree n^2,SortedTree logn,SortedTree nlogn,DescendingTree n^2,DescendingTree logn,DescendingTree nlogn,RandomTree n^2,RandomTree Logn,RandomTree nlogn
854,1369280,1418610,37090,729316,2.931457871,2503.465022,1.877485205,467098.6452,546.9539172,1.945123924,483926.4498,566.6586063,0.05085587,12652.40765,14.81546564
855,1410250,1462010,38300,731025,2.931966115,2506.831028,1.92914059,480991.2341,562.562847,1.999945282,498644.917,583.2104293,0.052392189,13062.90677,15.27825353
856,1424600,1465730,38680,732736,2.932473765,2510.197543,1.944220019,485801.4476,567.5250556,2.000352105,499827.1486,583.9102203,0.052788453,13190.22883,15.40914583
857,1422600,1462740,38240,734449,2.932980822,2513.564564,1.936962267,485035.5616,565.96915,1.991615483,498721.2971,581.9385031,0.052066243,13037.93046,15.21345445
858,1380770,1409710,36650,736164,2.933487288,2516.932093,1.875628257,470692.3414,548.5924725,1.914940149,480557.7327,560.0905976,0.049785102,12493.66246,14.56137816
859,1367320,1408030,36180,737881,2.933993164,2520.300128,1.853035923,466026.989,542.5226881,1.908207421,479902.277,558.6755262,0.049032297,12331.31708,14.35543315
860,1391330,1501120,35950,739600,2.934498451,2523.668668,1.881192537,474128.7219,551.3124673,2.029637642,511542.2703,594.8165934,0.048607355,12250.8158,14.24513465
861,1400710,1464980,37160,741321,2.935003151,2527.037713,1.889478377,477243.0991,554.2893138,1.976174963,499140.861,579.7222543,0.050126733,12660.97448,14.70496455
862,1409390,1452990,37960,743044,2.935507266,2530.407263,1.896778656,480118.0417,556.9814869,1.955456204,494970.6706,574.2119149,0.05108715,12931.32551,15.00153772
863,1410400,1454290,39260,744769,2.936010796,2533.777317,1.893741549,480379.705,556.6392874,1.952672574,495328.5601,573.9612516,0.052714332,13371.88544,15.49465288
864,1412530,1432350,36710,746496,2.936513742,2537.147874,1.892213756,481022.7787,556.7393272,1.918764468,487772.2788,564.5512487,0.049176419,12501.21853,14.46900292
865,1417460,1461750,37190,748225,2.937016107,2540.518933,1.894430151,482619.076,557.9411283,1.953623576,497699.0069,575.3745745,0.0497043,12662.51142,14.63874153
866,1393930,1444260,36020,749956,2.937517892,2543.890494,1.858682376,474526.4714,547.9520455,1.92579298,491659.9841,567.7367022,0.048029484,12262.05297,14.15941452
867,1394410,1493620,39220,751689,2.938019097,2547.262558,1.855035793,474608.8959,547.4151048,1.987018568,508376.5457,586.3627978,0.052175833,13349.13038,15.39692086
868,1765910,1813850,38900,753424,2.938519725,2550.635121,2.343846227,600952.2362,692.341286,2.407475737,617266.5728,711.1366047,0.051630954,13237.95776,15.25110341
869,1526760,1466250,36900,755161,2.939019776,2554.008186,2.021767544,519479.3217,597.7897833,1.941638935,498890.8247,574.0976118,0.048863752,12555.20643,14.44787852
870,1533710,1517550,40850,756900,2.939519253,2557.38175,2.026304664,521755.3852,599.7188336,2.004954419,516257.8876,593.3998708,0.053970141,13896.83023,15.97336808
871,1470390,1530700,38550,758641,2.940018155,2560.755813,1.938189473,500129.5647,574.2015668,2.01768689,520643.0434,597.7532072,0.050814549,13112.16393,15.05414917
872,1465040,1521310,38360,760384,2.940516485,2564.130375,1.926710715,498225.3993,571.3594029,2.000712798,517361.4934,593.3044649,0.050448195,13045.32731,14.96023774
873,1441020,1468470,36900,762129,2.941014244,2567.505435,1.890782269,489973.8256,561.2529502,1.926799794,499307.3404,571.9442616,0.048417,12546.69204,14.37192673
874,1432650,1462110,39160,763876,2.941511433,2570.880992,1.875500736,487045.5318,557.2603339,1.914067205,497060.7912,568.7194407,0.051264865,13312.88383,15.23213253
875,1426400,1463720,36730,765625,2.942008053,2574.257046,1.863053061,484838.9176,554.1016201,1.911797551,497524.131,568.5990069,0.047973878,12484.67011,14.26819441
876,1424030,1727830,41830,767376,2.942504106,2577.633597,1.855713496,483951.7461,552.4563311,2.251608077,587197.1415,670.3163716,0.054510436,14215.78305,16.22806284
877,1499240,1598180,37930,769129,2.942999593,2581.010643,1.949269888,509425.8264,580.8732342,2.077908907,543044.5874,619.2070552,0.049315524,12888.21109,14.69579372
878,1448980,1483480,37610,770884,2.943494516,2584.388185,1.87963429,492265.2283,560.6665471,1.924388105,503985.9908,574.0159348,0.048788145,12777.32973,14.55276735
879,1578480,1616740,41190,772641,2.943988875,2587.766221,2.042966915,536170.5044,609.9778207,2.092485385,549166.4774,624.7627729,0.053310658,13991.22135,15.9172029
880,1566220,1615290,42540,774400,2.944482672,2591.144751,2.022494835,531916.8677,604.450986,2.085860021,548581.9344,623.3885618,0.054932851,14447.3596,16.41745409
881,1572410,1623460,42890,776161,2.944975908,2594.523775,2.025881228,533929.6649,606.0495629,2.091653665,551264.2719,625.7256208,0.055259154,14563.78637,16.53097205
882,1441270,1497030,38460,777924,2.945468585,2597.903292,1.852713119,489317.7294,554.7820061,1.924391072,508248.5033,576.2454686,0.049439277,13057.34517,14.80424622
883,1449210,1492500,39050,779689,2.945960704,2601.283301,1.858702637,491931.2054,557.1134829,1.914224774,506625.9024,573.7552689,0.050084072,13255.43818,15.01182127
884,1451900,1521200,40080,781456,2.946452265,2604.663802,1.857942098,492762.0981,557.4231879,1.946622715,516281.9089,584.0293088,0.051288876,13602.7997,15.38778247
885,1482160,1519470,40600,783225,2.946943271,2608.044795,1.892380861,502948.2633,568.3031224,1.940017236,515608.8395,582.6088582,0.051836956,13776.9873,15.56721728
886,1486810,1512010,42470,784996,2.947433722,2611.426278,1.894035129,504442.2166,569.3478743,1.926137203,512992.0272,578.9977734,0.054102187,14409.14504,16.26314339
887,1475640,1513530,38510,786769,2.94792362,2614.808251,1.875569576,500569.2787,564.3396603,1.923728566,513422.3932,578.8302066,0.048947023,13063.43209,14.72765737
888,1467160,1510180,38780,788544,2.948412966,2618.190714,1.860593702,497610.076,560.3717072,1.915149947,512200.9764,576.8029014,0.049179247,13152.83865,14.81175523
889,1462830,1527640,39830,790321,2.948901761,2621.573666,1.850931457,496059.2514,557.9969082,1.932936111,518036.9249,582.7187006,0.050397244,13506.72326,15.19316452
890,1487150,1521490,38950,792100,2.949390007,2624.957106,1.877477591,504222.906,566.542591,1.920830703,515865.9915,579.6247095,0.049173084,13206.12056,14.83833771
891,1536950,1547660,53500,793881,2.949877704,2628.341034,1.935995445,521021.5996,584.7604934,1.949486132,524652.2586,588.8353071,0.067390453,18136.34509,20.35504499
892,1481220,1521130,37900,795664,2.950364854,2631.72545,1.861614953,502046.3818,562.8322665,1.911774317,515573.5223,577.9972223,0.047633172,12845.86886,14.40119827
893,1487490,1541930,38120,797449,2.950851459,2635.110353,1.865310509,504088.4032,564.4886934,1.933578197,522537.3156,585.1481697,0.04780243,12918.30529,14.46618733
894,1485340,1531430,38780,799236,2.951337519,2638.495742,1.85844982,503276.9009,562.9495536,1.916117392,518893.5492,580.4178403,0.048521338,13139.80517,14.69776865
895,1488090,1537810,38260,801025,2.951823035,2641.881617,1.857732281,504125.7495,563.2689938,1.919802753,520969.5776,582.0889136,0.047763803,12961.48161,14.48210236
896,1497650,1539230,39550,802816,2.95230801,2645.267977,1.865495954,507281.0815,566.1619213,1.917288644,521364.9778,581.8805556,0.04926409,13396.29872,14.95122625
897,1515290,1546990,38830,804609,2.952792443,2648.654821,1.883262554,513171.8633,572.0979524,1.922660572,523907.4638,584.0662919,0.048259465,13150.26394,14.66027196
898,1495960,1550660,37980,806404,2.953276337,2652.04215,1.855099925,506542.5072,564.0785158,1.92293193,525064.3093,584.7041307,0.047097981,12860.29334,14.32103935
899,1520430,1589450,40690,808201,2.953759692,2655.429963,1.881252312,514743.9733,572.5739414,1.96665186,538110.8031,598.5659657,0.050346387,13775.66364,15.32331885
900,1513050,1562260,39400,810000,2.954242509,2658.818258,1.867962963,512161.7454,569.068606,1.928716049,528819.1457,587.5768285,0.048641975,13336.7521,14.81861345
901,1518300,1560210,39270,811801,2.954724791,2662.207037,1.870285944,513854.9636,570.3162748,1.921911897,528039.0258,586.0588521,0.048373924,13290.5779,14.75091887
902,1534970,1566370,41880,813604,2.955206538,2665.596297,1.886630351,519412.0886,575.8448876,1.925224065,530037.4035,587.6246159,0.051474673,14171.59832,15.71130634
903,1575180,1579760,39010,815409,2.95568775,2668.986039,1.931766758,532931.8024,590.1791831,1.937383571,534481.3571,591.8951906,0.047841022,13198.28185,14.61603749
904,1524720,1582710,37670,817216,2.95616843,2672.376261,1.86574908,515775.7536,570.5484,1.936709511,535392.3625,592.2481886,0.046095524,12742.84632,14.09606894
905,1524940,1637790,40980,819025,2.956648579,2675.766964,1.861896767,515766.4021,569.9076266,1.999682549,553934.6176,612.0824503,0.050035103,13860.28772,15.31523505
906,1901060,1643540,41710,820836,2.957128198,2679.158147,2.316004659,642873.7183,709.5736405,2.002275729,555789.2286,613.4538948,0.050814048,14104.90084,15.56832322
907,1602900,1647080,39710,822649,2.957607287,2682.549809,1.948461616,541958.3618,597.5285135,2.002166173,556896.1123,613.9979188,0.048270891,13426.39375,14.80308021
908,1650920,1726000,46450,824464,2.958085849,2685.94195,2.002416115,558104.154,614.652152,2.093481341,583485.4323,642.6051016,0.056339634,15702.72209,17.2937468
909,1675420,1730240,45710,826281,2.958563883,2689.33457,2.027663712,566295.0222,622.9868231,2.094009181,584824.2824,643.3710478,0.055320163,15450.06355,16.99676958
910,1685670,1665550,42720,828100,2.959041392,2692.727667,2.035587489,569667.5972,626.0083486,2.011290907,562868.0979,618.5363713,0.051587972,14437.10795,15.86495379
911,1551670,1592710,40480,829921,2.959518377,2696.121241,1.869659883,524298.1466,575.5193706,1.919110373,538165.2678,590.741238,0.048775727,13677.90121,15.0141616
912,1545990,1722800,39570,831744,2.959994838,2699.515293,1.858732976,522294.8297,572.6916992,2.071310403,582028.042,638.1886425,0.047574735,13368.26655,14.65818701
913,1561760,1743520,41560,833569,2.960470778,2702.90982,1.873582151,527537.7186,577.8069207,2.091632486,588933.3593,645.0529674,0.0498579,14038.3078,15.37602168
914,1661080,1683060,42530,835396,2.960946196,2706.304823,1.988374376,560996.3472,613.7815615,2.014685251,568419.6499,621.9033369,0.050909988,14363.65175,15.71515509
915,1628610,1681110,44210,837225,2.961421094,2709.700301,1.945247693,549942.0543,601.0295675,2.007954851,567670.0296,620.4044039,0.052805399,14928.64358,16.31545746
916,1641520,1681870,43610,839056,2.961895474,2713.096254,1.956389085,554212.6704,605.0356664,2.004478843,567835.7035,619.9079733,0.051975077,14723.67961,16.07388604
917,1640730,1682520,42480,840889,2.962369336,2716.492681,1.951184996,553857.3399,603.988375,2.000882399,567964.2912,619.3721823,0.050517964,14339.87298,15.63781132
918,1635510,1676680,41940,842724,2.962842681,2719.889581,1.940742165,552007.0338,601.3148516,1.989595645,565902.4729,616.4514955,0.049767184,14155.32464,15.41974361
919,1570870,1616200,41250,844561,2.963315511,2723.286955,1.859984063,530105.5503,576.8286728,1.913656918,545402.6052,593.4739992,0.048841943,13920.2187,15.14713678
920,1613530,1617660,40110,846400,2.963787827,2726.684801,1.906344518,544414.8144,591.7552331,1.911224008,545808.3015,593.2698929,0.047388941,13533.35743,14.71017111
921,1578860,1629370,39390,848241,2.96425963,2730.083119,1.86133422,532632.1568,578.3193884,1.920880976,549671.8248,596.8206566,0.046437274,13288.3097,14.42813214
922,1578000,1626130,42450,850084,2.964730921,2733.481909,1.856287143,532257.4095,577.2856936,1.912905078,548491.5978,594.8932731,0.049936242,14318.33145,15.52964366
923,1585210,1656080,40990,851929,2.965201701,2736.88117,1.860730178,534604.4417,579.2030788,1.943917862,558505.0081,605.0975169,0.048114338,13823.68019,14.97690161
924,1617230,1636230,42740,853776,2.965671971,2740.280901,1.894208785,545316.5474,590.1694236,1.916462866,551723.1898,597.1030193,0.050059969,14411.57364,15.59694117
925,1595420,1640770,41180,855625,2.966141733,2743.681103,1.864625274,537877.1966,581.4888612,1.917627465,553166.4188,598.0177501,0.048128561,13883.35545,15.00903292
926,1636180,1657580,43760,857476,2.966610987,2747.081774,1.908135038,551531.6998,595.6065872,1.933092005,558745.3183,603.396672,0.051033498,14750.83865,15.92963137
927,1646040,1662140,40550,859329,2.967079734,2750.482914,1.915494531,554767.7001,598.4549084,1.93423008,560193.9108,604.3084259,0.04718798,13666.63643,14.74286563
928,1611870,1664750,42580,861184,2.967547976,2753.884522,1.871690603,543165.6077,585.307767,1.933094437,560985.0332,604.5097341,0.049443557,14348.54646,15.46179575
929,1613470,1668530,41700,863041,2.968015714,2757.286598,1.869517207,543619.0895,585.165866,1.933314871,562170.2042,605.1347731,0.048317519,14049.79084,15.12356388
930,1612750,1674340,41760,864900,2.968482949,2760.689142,1.864666435,543290.9766,584.1838458,1.93587698,564038.9482,606.4934927,0.048283039,14067.79177,15.12665782
931,1624840,1664000,48460,866761,2.968949681,2764.092153,1.87461134,547277.7159,587.8385778,1.919791038,560467.5656,602.0059781,0.055909299,16322.27057,17.53197698
932,1623460,1661580,39770,868624,2.969415912,2767.49563,1.869002008,546727.0493,586.6170057,1.912887509,559564.5908,600.3911919,0.045785058,13393.20633,14.37039306
933,1866950,1751590,41980,870489,2.969881644,2770.899574,2.144714063,628627.7448,673.7703588,2.012190849,589784.446,632.1376699,0.048225767,14135.24343,15.1503145
934,1770240,1693110,41470,872356,2.970346876,2774.303982,2.029263282,595970.7986,638.0843668,1.940847544,570004.1344,610.2827991,0.047537932,13961.33237,14.94789333
935,1724370,1830600,44920,874225,2.970811611,2777.708856,1.972455604,580437.3437,620.7886029,2.093968944,616195.2489,659.0323518,0.051382653,15120.44717,16.17160125
936,1793690,1828820,47380,876096,2.971275849,2781.114194,2.047366955,603676.7003,644.9537396,2.087465301,615499.9041,657.5853676,0.054080831,15946.01189,17.03633748
937,1786140,1731170,41820,877969,2.971739591,2784.519997,2.034399848,601041.8966,641.4534649,1.971789437,582544.3135,621.7121809,0.047632661,14072.56549,15.01874652
938,1638190,1694370,41280,879844,2.972202838,2787.926262,1.861909611,551170.3235,587.6016242,1.92576184,570072.129,607.7528028,0.046917408,13888.68871,14.80670438
939,1637290,1696740,41760,881721,2.972665592,2791.332991,1.856925263,550781.7644,586.5620495,1.92435022,570780.6503,607.8601175,0.047361921,14047.9979,14.96059414
940,1656830,1737250,53260,883600,2.973127854,2794.740182,1.875090539,557268.3321,592.8386511,1.966104572,584317.2866,621.6141346,0.060276143,17913.79403,19.05722769
941,1657630,1707520,41880,885481,2.973589623,2798.147836,1.872010805,557450.8288,592.4025811,1.928353065,574228.5306,610.2322323,0.047296328,14083.98781,14.96704337
942,1667450,1699240,41830,887364,2.974050903,2801.55595,1.879104854,560666.2611,595.1871137,1.914930063,571355.3855,606.5343795,0.047139618,14064.99128,14.93098861
943,1651040,1703210,41480,889249,2.974511693,2804.964526,1.856667817,555062.5348,588.6135046,1.9153353,572601.5481,607.2126703,0.046646102,13945.14606,14.78806581
944,1652380,1708720,41010,891136,2.974971994,2808.373563,1.854239981,555427.0774,588.3761413,1.917462654,574365.0708,608.437575,0.046019912,13785.00372,14.60275818
945,1667910,1739730,77530,893025,2.975431809,2811.783059,1.867708071,560560.6538,593.1858771,1.948131351,584698.3268,618.7283882,0.086817278,26056.72218,27.57325098
946,1682300,1715790,43170,894916,2.975891136,2815.193015,1.879841236,565309.6578,597.5789195,1.917263743,576563.4297,609.4750842,0.048239164,14506.57905,15.33465015
947,1670360,1763590,41540,896809,2.976349979,2818.60343,1.862559363,561210.8831,592.6197287,1.966516839,592534.4843,625.6963932,0.046319785,13956.69202,14.73779516
948,1687560,1766770,42470,898704,2.976808337,2822.014304,1.877770656,566902.4703,597.9983864,1.965908686,593511.5062,626.0669897,0.047256939,14266.95816,15.04953392
949,1717250,1771220,44090,900601,2.977266212,2825.425636,1.906782249,576787.5217,607.7845328,1.966708898,594914.8896,626.8860796,0.048956197,14808.88737,15.60472852
950,1715400,1828750,44510,902500,2.977723605,2828.837425,1.900720222,576077.6443,606.3975203,2.026315789,614143.6353,646.4669846,0.04931856,14947.65999,15.73437894
951,1679010,1774010,44280,904401,2.978180517,2832.249672,1.856488438,563770.3928,592.8184993,1.961530339,595669.0637,626.3607399,0.048960583,14868.13836,15.63421489
952,1683270,1746150,43200,906304,2.978636948,2835.662375,1.85729071,565114.1879,593.6073402,1.926671404,586224.5149,615.7820534,0.047666125,14503.27809,15.23453581
953,1702560,1782320,42730,908209,2.979092901,2839.075534,1.874634583,571502.8221,599.6881659,1.962455778,598276.0724,627.7818179,0.047048642,14343.29221,15.05067388
954,1710560,1757280,43010,910116,2.979548375,2842.489149,1.87949668,574100.429,601.7824203,1.930830795,589780.6577,618.2187187,0.047257712,14435.07357,15.13110437
955,1713530,1842820,42900,912025,2.980003372,2845.90322,1.878819111,575009.4165,602.1041011,2.020580576,618395.2735,647.5343178,0.047038184,14395.95687,15.07430038
956,1752320,1793750,43500,913936,2.980457892,2849.317745,1.91733338,587936.5062,614.9963454,1.962664782,601837.0549,629.5366683,0.047596331,14595.07283,15.26681258
957,1735000,1819600,44840,915849,2.980911938,2852.732724,1.894417093,582036.6506,608.1887676,1.986790399,610417.2273,637.8445427,0.048960036,15042.37661,15.71826187
958,1739110,1754610,44450,917764,2.981365509,2856.148158,1.894942491,583326.6651,608.9004855,1.911831364,588525.6251,614.3273749,0.04843293,14909.27559,15.56291815
959,2005650,1834690,42300,919681,2.981818607,2859.564044,2.18081052,672626.4284,701.3831371,1.994919978,615292.2903,641.5978001,0.045994209,14185.97359,14.79246464
960,1751630,1823500,47940,921600,2.982271233,2862.980384,1.900640191,587347.6499,611.8204686,1.978624132,611446.7322,636.9236794,0.052018229,16074.99662,16.74478815
961,1884590,1930870,48240,923521,2.982723388,2866.397176,2.04065744,631835.3247,657.4769247,2.090769999,647351.3461,673.6226286,0.052234871,16173.13902,16.82948909
962,1873030,1938810,47030,925444,2.983175072,2869.814419,2.023925813,627864.5922,652.6658962,2.095005208,649914.9239,675.587239,0.05081885,15765.08212,16.38781926
963,1796890,1771670,45840,927369,2.983626287,2873.232115,1.937621378,602250.3581,625.38978,1.910426163,593797.5569,616.6122086,0.049430162,15363.85445,15.9541583
964,1736030,1774770,42880,929296,2.984077034,2876.650261,1.868113066,581764.472,603.4901162,1.909800537,594746.7106,616.9571686,0.046142456,14369.60223,14.90622638
965,1890310,1838860,45490,931225,2.984527313,2880.068857,2.029917582,633369.9784,656.3419465,1.974667776,616131.0676,638.4777903,0.048849634,15241.94461,15.79476125
966,1829290,1871490,46310,933156,2.984977126,2883.487904,1.960326033,612832.1667,634.4018289,2.005548911,626969.6285,649.0368825,0.049627286,15514.35674,16.0604107
967,1819550,1877230,44910,935089,2.985426474,2886.9074,1.94585756,609477.4116,630.2765374,2.007541528,628797.9343,650.2563954,0.048027514,15043.07689,15.55643939
968,1763460,1801690,44690,937024,2.985875357,2890.327346,1.881979544,590600.6745,610.1246637,1.922778926,603404.29,623.3515393,0.047693549,14967.13515,15.46191647
969,1774700,1804550,42750,938961,2.986323777,2893.74774,1.890067852,594275.8162,613.287736,1.921858309,604271.3834,623.6030788,0.045529048,14315.25956,14.77322968
970,1763230,1805650,44940,940900,2.986771734,2897.168582,1.873982357,590346.4198,608.6045565,1.919066851,604549.0451,623.2464383,0.04776278,15046.34569,15.51169658
971,1753690,1811800,44480,942841,2.98721923,2900.589872,1.860006088,587064.3783,604.5977119,1.921638961,606517.2525,624.631568,0.047176565,14890.10232,15.33481187
972,1754920,1822500,44930,944784,2.987666265,2904.01161,1.857482769,587388.2303,604.3088789,1.929012346,610007.8919,627.5801357,0.047555843,15038.4936,15.47170123
973,1774100,1816580,44260,946729,2.98811284,2907.433794,1.873925907,593719.2117,610.1944622,1.918796192,607935.5423,624.805285,0.046750443,14812.0243,15.22304656
974,1783990,1845380,44280,948676,2.988558957,2910.856424,1.880505041,596939.8716,612.8746115,1.94521628,617481.5443,633.9646246,0.046675577,14816.50543,15.21201789
975,1771680,1884600,44810,950625,2.989004616,2914.2795,1.863700197,592732.4403,607.930708,1.982485207,630510.9032,646.6778495,0.04713741,14991.61285,15.37601318
976,1770850,1857600,45220,952576,2.989449818,2917.703022,1.859011774,592366.5249,606.9329149,1.950080623,621385.2425,636.6652075,0.047471278,15126.52921,15.49849305
977,1767920,1849590,45020,954529,2.989894564,2921.126989,1.852138594,591298.4429,605.2184677,1.937699117,618613.7874,633.1768551,0.047164623,15057.38716,15.41185993
978,1823640,1846240,46140,956484,2.990338855,2924.5514,1.906607952,609843.9303,623.5623009,1.930236157,617401.6022,631.2899818,0.048239176,15429.68949,15.77677862
979,1782950,1868920,62050,958441,2.990782692,2927.976255,1.860260569,596148.2942,608.9359491,1.949958318,624893.278,638.297526,0.064740553,20747.0774,21.19211175
980,1791000,1884230,48450,960400,2.991226076,2931.401554,1.86484798,598751.1324,610.9705432,1.961922116,629918.9537,642.7744426,0.05044773,16197.3715,16.52793011
981,1909240,1887230,46510,962361,2.991669007,2934.827296,1.983912482,638185.5731,650.5459461,1.961041647,630828.4758,643.0463566,0.048329057,15546.50594,15.84761054
982,1838900,1931460,45880,964324,2.992111488,2938.253481,1.906931695,614582.7144,625.847978,2.002916032,645517.3906,657.3496849,0.04757737,15333.65324,15.61471816
983,1794850,1852740,45830,966289,2.992553518,2941.680108,1.857467072,599772.064,610.1445208,1.917376685,619116.7473,629.823751,0.047428875,15314.68016,15.57953221
984,2287090,1905230,44440,968256,2.992995098,2945.107177,2.362071601,764147.5929,776.572757,1.967692428,636563.0204,646.9136387,0.045896953,14848.00293,15.08943388
985,1971090,2033120,50520,970225,2.99343623,2948.534687,2.031580304,658470.6833,668.4981556,2.095513927,679192.6881,689.5357239,0.052070396,16876.92542,17.13393443
986,1973500,2038680,48900,972196,2.993876915,2951.962638,2.029940465,659178.7358,668.5382716,2.096984559,680949.8379,690.6184969,0.050298499,16333.3368,16.56525031
987,1947180,1882970,47060,974169,2.994317153,2955.39103,1.998811295,650291.8364,658.8569771,1.932898706,628847.8822,637.1305797,0.04830784,15716.43804,15.9234428
988,1817810,1894970,43550,976144,2.994756945,2958.819861,1.86223549,606997.5072,614.3699465,1.941281204,632762.5363,640.4479113,0.044614319,14542.08165,14.71870612
989,1849750,1891260,43650,978121,2.995196292,2962.249132,1.891125945,617572.2123,624.441064,1.933564457,631431.0702,638.454065,0.044626381,14573.33535,14.73542503
990,1866840,1939510,44570,980100,2.995635195,2965.678843,1.904744414,623186.6962,629.4815113,1.978889909,647445.3243,653.985176,0.045474952,14878.31365,15.02859964
991,1838630,1901860,45170,982081,2.996073654,2969.108992,1.87217755,613679.8397,619.2531178,1.936561241,634784.1273,640.5490689,0.04599417,15076.39838,15.21331825
992,1880380,1926290,45590,984064,2.996511672,2972.539579,1.910831003,627523.002,632.5836714,1.957484473,642844.1504,648.0283774,0.046328288,15214.35756,15.33705399
993,1877850,1946780,48000,986049,2.996949248,2975.970604,1.904418543,626587.1873,631.0042168,1.974323791,649587.2431,654.1664079,0.048679122,16016.28724,16.12919158
994,1930550,1898580,45100,988036,2.997386384,2979.402066,1.95392678,644077.7906,647.9655841,1.921569659,633411.8317,637.2352431,0.04564611,15046.44187,15.13726546
995,1842210,1903200,45700,990025,2.997823081,2982.833965,1.860771193,614515.9172,617.6039369,1.922375698,634860.6801,638.0509348,0.04616045,15244.39527,15.32100027
996,1857030,1905980,43400,992016,2.998259338,2986.266301,1.871975855,619369.3708,621.856798,1.921319817,635695.5102,638.2485043,0.043749294,14475.0654,14.53319819
997,1851710,1925400,44910,994009,2.998695158,2989.699073,1.862870457,617505.2489,619.3633389,1.937004595,642079.2706,644.0113045,0.045180677,14976.51399,15.02157873
998,1852510,1923830,47310,996004,2.999130541,2993.13228,1.85994233,617682.3498,618.9201901,1.931548468,641462.5751,642.7480712,0.047499809,15774.57178,15.80618415
999,1873500,1916360,46950,998001,2.999565488,2996.565923,1.877252628,624590.464,625.2156796,1.920198477,638879.2002,639.5187189,0.047044041,15652.26703,15.66793497
1000,1862660,1931090,44510,1000000,3,3000,1.86266,620886.6667,620.8866667,1.93109,643696.6667,643.6966667,0.04451,14836.66667,14.83666667
